903cb3bb2755,53,54,100437,1,3,1,1,1,0.004883,0.01709,0,9011200,25858048,805380096,973131776,1,100,18
903cb3bb2755,53,54,100497,1,2,1,1,1,0,0.011231,0,9011200,25858048,805339136,973131776,1,100,18
