mac,temperature1,temperature2,uptime,cpu1,cpu2,cpu3,cpu4,cpu5,cpu_load_1m,cpu_load_5m,cpu_load_15m,mem_buffered,mem_cached,mem_free,mem_total,num_ifaces,sanity,health_mem
903cb3bb245d,48,49,1758969,1,2,1,1,1,0.01416,0.021973,0,9318400,26902528,799768576,973131776,1,100,18
903cb3bb245d,48,49,1759029,1,2,1,1,1,0.003418,0.016114,0,9318400,26902528,799412224,973131776,1,100,18
903cb3bb245d,48,49,1759089,1,3,1,1,1,0,0.010254,0,9318400,26902528,799764480,973131776,1,100,18
903cb3bb245d,48,49,1759149,1,2,1,1,1,0,0.004395,0,9318400,26902528,799830016,973131776,1,100,18
903cb3bb245d,48,49,1759209,1,2,1,1,1,0,0,0,9318400,26902528,799756288,973131776,1,100,18
903cb3bb245d,48,49,1759269,1,2,1,1,1,0,0,0,9318400,26902528,799956992,973131776,1,100,18
903cb3bb245d,48,49,1759329,1,2,1,1,1,0,0,0,9318400,26902528,799350784,973131776,1,100,18
903cb3bb245d,48,49,1759389,1,2,1,1,1,0,0,0,9318400,26902528,799518720,973131776,1,100,18
903cb3bb245d,48,49,1759449,1,3,1,1,1,0.12549,0.030762,0.008789,9318400,26902528,799645696,973131776,1,100,18
903cb3bb245d,48,49,1759509,1,1,1,1,1,0.044434,0.023926,0.00293,9318400,26902528,799559680,973131776,1,100,18
903cb3bb245d,48,49,1759569,1,2,1,1,1,0.01416,0.018067,0,9318400,26902528,799670272,973131776,1,100,18
903cb3bb245d,48,49,1759629,1,3,1,1,1,0.003418,0.012207,0,9318400,26902528,799559680,973131776,1,100,18
903cb3bb245d,48,49,1759689,1,3,1,1,1,0,0.006348,0,9318400,26902528,799191040,973131776,1,100,18
903cb3bb245d,48,49,1759749,1,3,1,1,1,0,0.000488,0,9318400,26902528,799281152,973131776,1,100,18
903cb3bb245d,48,49,1759810,1,2,1,1,1,0,0,0,9318400,26902528,799936512,973131776,1,100,18
903cb3bb245d,48,49,1759870,1,3,1,1,1,0.042969,0.013184,0.001953,9318400,26902528,799666176,973131776,1,100,18
903cb3bb245d,48,49,1759930,1,2,1,1,1,0.013672,0.007324,0,9318400,26902528,799657984,973131776,1,100,18
903cb3bb245d,48,49,1759990,1,2,1,1,1,0.003418,0.001465,0,9318400,26902528,800088064,973131776,1,100,18
903cb3bb245d,48,49,1760050,1,2,1,1,1,0,0,0,9318400,26902528,799928320,973131776,1,100,18
903cb3bb245d,48,49,1760110,1,2,1,1,1,0,0,0,9318400,26902528,799506432,973131776,1,100,18
903cb3bb245d,48,49,1760230,1,3,1,1,1,0.046876,0.013672,0.002441,9318400,26902528,799993856,973131776,1,100,18
903cb3bb245d,48,49,1760290,1,2,1,1,1,0.072755,0.024903,0.003418,9318400,26902528,799809536,973131776,1,100,18
903cb3bb245d,48,49,1760350,1,2,1,1,1,0.024903,0.019043,0,9318400,26902528,799801344,973131776,1,100,18
903cb3bb245d,48,49,1760410,1,2,1,1,1,0.006836,0.013184,0,9318400,26902528,800030720,973131776,1,100,18
903cb3bb245d,48,49,1760470,1,2,1,1,1,0.039063,0.024414,0.000977,9318400,26902528,800174080,973131776,1,100,18
903cb3bb245d,48,49,1760530,1,2,1,1,1,0.012207,0.018555,0,9318400,26902528,800112640,973131776,1,100,18
903cb3bb245d,48,49,1760590,1,2,1,1,1,0.00293,0.012696,0,9318400,26902528,799592448,973131776,1,100,18
903cb3bb245d,48,49,1760651,1,2,1,1,1,0.080079,0.023926,0.005371,9318400,26902528,799977472,973131776,1,100,18
903cb3bb245d,48,49,1760711,1,2,1,1,1,0.027344,0.018067,0,9318400,26902528,799850496,973131776,1,100,18
903cb3bb245d,48,49,1760771,1,2,2,1,1,0.007813,0.012207,0,9318400,26902528,799723520,973131776,1,100,18
903cb3bb245d,48,49,1760831,1,2,1,1,1,0.000977,0.006348,0,9318400,26902528,799698944,973131776,1,100,18
903cb3bb245d,48,49,1760891,1,2,1,1,1,0.046876,0.017578,0.002441,9318400,26902528,799920128,973131776,1,100,18
903cb3bb245d,48,49,1760951,1,2,1,1,1,0.015137,0.011719,0,9318400,26902528,799666176,973131776,1,100,18
903cb3bb245d,48,49,1761011,1,2,1,1,1,0.003906,0.005859,0,9318400,26902528,799682560,973131776,1,100,18
903cb3bb245d,48,49,1761071,1,2,1,1,1,0,0,0,9318400,26902528,799244288,973131776,1,100,18
903cb3bb245d,48,49,1761131,1,2,1,1,1,0,0,0,9318400,26902528,799674368,973131776,1,100,18
903cb3bb245d,48,49,1761191,1,2,1,1,1,0,0,0,9318400,26902528,799571968,973131776,1,100,18
903cb3bb245d,48,49,1761251,1,3,1,1,1,0,0,0,9318400,26902528,799342592,973131776,1,100,18
903cb3bb245d,48,49,1761311,2,3,1,1,1,0.073243,0.016114,0.004883,9318400,26902528,799399936,973131776,1,100,18
903cb3bb245d,48,49,1761371,1,3,1,1,1,0.024903,0.010254,0,9318400,26902528,799526912,973131776,1,100,18
903cb3bb245d,48,49,1761431,1,2,1,1,1,0.006836,0.004395,0,9318400,26902528,799637504,973131776,1,100,18
903cb3bb245d,48,49,1761492,1,2,1,1,1,0.000977,0,0,9318400,26902528,799121408,973131776,1,100,18
903cb3bb245d,48,49,1761552,1,2,1,1,1,0,0,0,9318400,26902528,799391744,973131776,1,100,18
903cb3bb245d,48,49,1761612,1,1,1,1,1,0.029786,0.011231,0,9318400,26902528,799518720,973131776,1,100,18
903cb3bb245d,48,49,1761672,1,2,1,1,1,0.008789,0.005371,0,9318400,26902528,799592448,973131776,1,100,18
903cb3bb245d,48,49,1761732,1,2,1,1,1,0.001465,0,0,9318400,26902528,799399936,973131776,1,100,18
903cb3bb245d,48,49,1761792,1,2,1,1,1,0,0,0,9318400,26902528,799830016,973131776,1,100,18
903cb3bb245d,48,49,1761912,1,2,1,1,1,0,0,0,9318400,26902528,799891456,973131776,1,100,18
903cb3bb245d,48,49,1761972,1,2,1,1,1,0,0,0,9318400,26902528,799821824,973131776,1,100,18
903cb3bb245d,48,49,1762032,1,2,1,1,1,0,0,0,9318400,26902528,799391744,973131776,1,100,18
903cb3bb245d,48,49,1762092,1,3,1,1,1,0,0,0,9318400,26902528,799899648,973131776,1,100,18
903cb3bb245d,48,49,1762152,1,3,1,1,1,0,0,0,9318400,26902528,799502336,973131776,1,100,18
903cb3bb245d,48,49,1762212,1,2,1,1,1,0,0,0,9318400,26902528,799772672,973131776,1,100,18
903cb3bb245d,48,49,1762272,1,2,1,1,1,0,0,0,9318400,26902528,799342592,973131776,1,100,18
903cb3bb245d,48,49,1762333,1,2,1,1,1,0,0,0,9318400,26902528,799653888,973131776,1,100,18
903cb3bb245d,48,49,1762393,1,2,1,1,1,0,0,0,9318400,26902528,799535104,973131776,1,100,18
903cb3bb245d,48,49,1762453,1,3,1,1,1,0.056153,0.014649,0.003418,9318400,26902528,799965184,973131776,1,100,18
903cb3bb245d,48,49,1762513,1,3,1,1,1,0.018555,0.008789,0,9318400,26902528,799711232,973131776,1,100,18
903cb3bb245d,48,49,1762573,1,2,1,1,1,0.062013,0.02002,0.003418,9318400,26902528,799617024,973131776,1,100,18
903cb3bb245d,48,49,1762633,1,2,1,1,1,0.020996,0.01416,0,9318400,26902528,799481856,973131776,1,100,18
903cb3bb245d,48,49,1762693,1,3,1,1,1,0.005371,0.008301,0,9318400,26902528,799744000,973131776,1,100,18
903cb3bb245d,48,49,1762753,1,3,1,1,1,0,0.002441,0,9318400,26902528,799498240,973131776,1,100,18
903cb3bb245d,48,49,1762813,1,3,1,1,1,0.061524,0.026856,0.005371,9318400,26902528,799608832,973131776,1,100,18
903cb3bb245d,48,49,1762873,1,3,1,1,1,0.020508,0.020996,0,9318400,26902528,799903744,973131776,1,100,18
903cb3bb245d,48,49,1762933,1,2,1,1,1,0.038087,0.027832,0,9318400,26902528,799514624,973131776,1,100,18
903cb3bb245d,48,49,1762993,1,1,1,1,1,0.012207,0.021973,0,9318400,26902528,799576064,973131776,1,100,18
903cb3bb245d,48,49,1763053,1,1,1,1,1,0.00293,0.016114,0,9318400,26902528,799719424,973131776,1,100,18
903cb3bb245d,48,49,1763113,1,1,1,1,1,0.05127,0.026856,0.00293,9318400,26902528,799236096,973131776,1,100,18
903cb3bb245d,48,49,1763174,1,2,1,1,1,0.057618,0.03418,0.00293,9318400,26902528,800096256,973131776,1,100,18
903cb3bb245d,48,49,1763234,1,2,1,1,1,0.019043,0.025879,0,9318400,26902528,799969280,973131776,1,100,18
903cb3bb245d,48,49,1763294,1,2,1,1,1,0.16553,0.053712,0.010742,9318400,26902528,800182272,973131776,1,100,18
903cb3bb245d,48,49,1763354,1,2,1,1,1,0.097169,0.055665,0.010742,9318400,26902528,799952896,973131776,1,100,18
903cb3bb245d,48,49,1763414,1,2,1,1,1,0.033692,0.043946,0.004883,9318400,26902528,799649792,973131776,1,100,18
903cb3bb245d,48,49,1763474,1,2,1,1,1,0.010254,0.032227,0,9318400,26902528,799666176,973131776,1,100,18
903cb3bb245d,48,49,1763594,1,3,1,1,1,0,0.019043,0,9318400,26902528,800014336,973131776,1,100,18
903cb3bb245d,48,49,1763654,1,2,1,1,1,0.05127,0.028321,0.00293,9318400,26902528,799555584,973131776,1,100,18
903cb3bb245d,48,49,1763714,1,1,1,1,1,0.016602,0.022461,0,9318400,26902528,799817728,973131776,1,100,18
903cb3bb245d,48,49,1763774,1,1,1,1,1,0.004395,0.016602,0,9318400,26902528,799952896,973131776,1,100,18
903cb3bb245d,48,49,1763834,1,2,1,1,1,0,0.010742,0,9318400,26902528,799961088,973131776,1,100,18
903cb3bb245d,48,49,1763894,1,2,1,1,1,0,0.004883,0,9318400,26902528,799944704,973131776,1,100,18
903cb3bb245d,48,49,1763954,1,2,1,1,1,0,0,0,9318400,26902528,799977472,973131776,1,100,18
903cb3bb245d,48,49,1764015,1,2,1,1,1,0.066896,0.015625,0.004395,9318400,26902528,799580160,973131776,1,100,18
903cb3bb245d,48,49,1764075,1,2,1,1,1,0.096681,0.026856,0.004883,9318400,26902528,799977472,973131776,1,100,18
903cb3bb245d,48,49,1764135,1,2,1,1,1,0.113771,0.038087,0.005371,9318400,26902528,799690752,973131776,1,100,18
903cb3bb245d,48,49,1764195,1,3,1,1,1,0.039063,0.027832,0,9318400,26902528,799547392,973131776,1,100,18
903cb3bb245d,48,49,1764255,1,3,1,1,1,0.044434,0.033692,0,9318400,26902528,800325632,973131776,1,100,18
903cb3bb245d,48,49,1764315,1,2,1,1,1,0.049805,0.039063,0.000488,9318400,26902528,799547392,973131776,1,100,18
903cb3bb245d,48,49,1764375,1,2,1,1,1,0.016602,0.028321,0,9318400,26902528,800215040,973131776,1,100,18
903cb3bb245d,48,49,1764435,1,2,1,1,1,0.004395,0.022461,0,9318400,26902528,799993856,973131776,1,100,18
903cb3bb245d,48,49,1764495,1,2,1,1,1,0,0.016602,0,9318400,26902528,799789056,973131776,1,100,18
903cb3bb245d,48,49,1764555,1,2,1,1,1,0.127443,0.043946,0.008301,9318400,26902528,799948800,973131776,1,100,18
903cb3bb245d,48,49,1764615,1,2,1,1,1,0.044923,0.032227,0.002441,9318400,26902528,800075776,973131776,1,100,18
903cb3bb245d,48,49,1764675,1,2,1,1,1,0.014649,0.024903,0,9318400,26902528,799899648,973131776,1,100,18
903cb3bb245d,48,49,1764735,1,2,1,1,1,0.11133,0.049805,0.007813,9318400,26902528,800268288,973131776,1,100,18
903cb3bb245d,48,49,1764796,1,2,1,1,1,0.039063,0.038087,0.001953,9318400,26902528,799989760,973131776,1,100,18
903cb3bb245d,48,49,1764856,1,3,1,1,1,0.012207,0.027832,0,9318400,26902528,799793152,973131776,1,100,18
903cb3bb245d,48,49,1764916,1,3,1,1,1,0.065919,0.037598,0.003906,9318400,26902528,800047104,973131776,1,100,18
903cb3bb245d,48,49,1764976,1,1,1,1,1,0.022461,0.027344,0,9318400,26902528,800268288,973131776,1,100,18
903cb3bb245d,48,49,1765036,1,1,1,1,1,0.005859,0.021485,0,9318400,26902528,800428032,973131776,1,100,18
903cb3bb245d,48,49,1765096,1,1,1,1,1,0.039063,0.028809,0.000977,9318400,26902528,800571392,973131776,1,100,18
903cb3bb245d,48,49,1765156,1,2,1,1,1,0.086427,0.039551,0.004883,9318400,26902528,800022528,973131776,1,100,18
903cb3bb245d,48,49,1765216,1,2,1,1,1,0.029786,0.028321,0,9318400,26902528,800038912,973131776,1,100,18
903cb3bb245d,48,49,1765336,1,2,1,1,1,0.001465,0.016602,0,9318400,26902528,799870976,973131776,1,100,18
903cb3bb245d,48,49,1765396,1,2,1,1,1,0,0.010742,0,9318400,26902528,800047104,973131776,1,100,18
903cb3bb245d,48,49,1765456,1,3,1,1,1,0.066896,0.021973,0.004395,9318400,26902528,799903744,973131776,1,100,18
903cb3bb245d,48,49,1765516,1,2,1,1,1,0.022461,0.016114,0,9318400,26902528,800096256,973131776,1,100,18
903cb3bb245d,48,49,1765576,1,2,1,1,1,0.005859,0.010254,0,9318400,26902528,799784960,973131776,1,100,18
903cb3bb245d,48,49,1765637,1,2,1,1,1,0,0.004395,0,9318400,26902528,800030720,973131776,1,100,18
903cb3bb245d,48,49,1765697,1,2,1,1,1,0,0,0,9318400,26902528,799887360,973131776,1,100,18
903cb3bb245d,48,49,1765757,1,3,1,1,1,0,0,0,9318400,26902528,799944704,973131776,1,100,18
903cb3bb245d,48,49,1765817,1,3,1,1,1,0,0,0,9318400,26902528,799580160,973131776,1,100,18
903cb3bb245d,48,49,1765877,2,2,1,1,1,0,0,0,9318400,26902528,800264192,973131776,1,100,18
903cb3bb245d,48,49,1765937,1,2,1,1,1,0,0,0,9318400,26902528,800264192,973131776,1,100,18
903cb3bb245d,48,49,1765997,2,4,1,1,1,0,0,0,9318400,26906624,800518144,973131776,1,100,18
903cb3bb245d,48,49,1766057,1,3,1,1,1,0.032715,0.011719,0.000488,9318400,26906624,799985664,973131776,1,100,18
903cb3bb245d,48,49,1766117,1,1,1,1,1,0.009766,0.005859,0,9318400,26906624,800002048,973131776,1,100,18
903cb3bb245d,48,49,1766177,1,2,1,1,1,0.001953,0,0,9318400,26906624,800350208,973131776,1,100,18
903cb3bb245d,48,49,1766237,1,2,1,1,1,0,0,0,9318400,26906624,799961088,973131776,1,100,18
903cb3bb245d,48,49,1766297,1,3,1,1,1,0,0,0,9318400,26902528,800002048,973131776,1,100,18
903cb3bb245d,48,49,1766357,1,3,1,1,1,0,0,0,9318400,26906624,800112640,973131776,1,100,18
903cb3bb245d,48,49,1766417,1,2,1,1,1,0,0,0,9318400,26902528,800247808,973131776,1,100,18
903cb3bb245d,48,49,1766478,1,2,1,1,1,0.046876,0.013672,0.002441,9318400,26902528,800399360,973131776,1,100,18
903cb3bb245d,48,49,1766538,1,3,1,1,1,0.052735,0.024903,0.002441,9318400,26902528,800423936,973131776,1,100,18
903cb3bb245d,48,49,1766598,1,2,1,1,1,0.01709,0.019043,0,9318400,26902528,800169984,973131776,1,100,18
903cb3bb245d,48,49,1766658,1,1,1,1,1,0.004395,0.013184,0,9318400,26902528,800018432,973131776,1,100,18
903cb3bb245d,48,49,1766718,1,1,1,1,1,0,0.007324,0,9318400,26906624,800272384,973131776,1,100,18
903cb3bb245d,48,49,1766778,1,2,1,1,1,0,0.001465,0,9318400,26906624,800043008,973131776,1,100,18
903cb3bb245d,48,49,1766838,1,2,1,1,1,0,0,0,9318400,26902528,800346112,973131776,1,100,18
903cb3bb245d,48,49,1766898,1,2,1,1,1,0,0,0,9318400,26906624,799977472,973131776,1,100,18
903cb3bb245d,48,49,1767018,1,2,1,1,1,0.080079,0.016602,0.005371,9318400,26902528,800051200,973131776,1,100,18
903cb3bb245d,48,49,1767078,1,3,1,1,1,0.027344,0.010742,0,9318400,26906624,800092160,973131776,1,100,18
