mac,temperature1,temperature2,uptime,cpu1,cpu2,cpu3,cpu4,cpu5,cpu_load_1m,cpu_load_5m,cpu_load_15m,mem_buffered,mem_cached,mem_free,mem_total,num_ifaces,sanity,health_mem
903cb3bb245d,48,49,1816457,2,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800268288,973131776,1,100,18
903cb3bb245d,47,48,1816517,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800260096,973131776,1,100,18
903cb3bb245d,48,49,1816577,2,3,1,2,1,0.0,0.0,0.0,9318400,26906624,800079872,973131776,1,100,18
903cb3bb245d,48,49,1816637,2,3,1,2,1,0.042969,0.013184,0.001953,9318400,26906624,800223232,973131776,1,100,18
903cb3bb245d,48,48,1816697,1,2,1,1,1,0.013672,0.007324,0.0,9318400,26906624,799809536,973131776,1,100,18
903cb3bb245d,48,49,1816757,1,2,1,1,1,0.003418,0.001465,0.0,9318400,26906624,800198656,973131776,1,100,18
903cb3bb245d,48,49,1816817,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800415744,973131776,1,100,18
903cb3bb245d,48,49,1816937,1,2,1,1,1,0.095705,0.024903,0.005371,9318400,26906624,800256000,973131776,1,100,18
903cb3bb245d,48,49,1816997,1,2,1,1,1,0.035645,0.019532,0.0,9318400,26906624,800583680,973131776,1,100,18
903cb3bb245d,48,49,1817057,1,2,1,1,1,0.010742,0.013672,0.0,9318400,26906624,800456704,973131776,1,100,18
903cb3bb245d,48,49,1817117,1,2,1,1,1,0.03418,0.024414,0.0,9318400,26906624,800067584,973131776,1,100,18
903cb3bb245d,48,49,1817178,1,2,1,1,1,0.010742,0.018555,0.0,9318400,26906624,800559104,973131776,1,100,18
903cb3bb245d,48,49,1817238,1,2,1,1,1,0.076661,0.029297,0.004883,9318400,26906624,800456704,973131776,1,100,18
903cb3bb245d,48,49,1817298,1,3,1,2,1,0.026368,0.023438,0.0,9318400,26906624,800362496,973131776,1,100,18
903cb3bb245d,48,49,1817358,1,2,1,1,1,0.007813,0.017578,0.0,9318400,26906624,800235520,973131776,1,100,18
903cb3bb245d,48,49,1817418,1,2,1,1,1,0.000977,0.011719,0.0,9318400,26906624,800329728,973131776,1,100,18
903cb3bb245d,48,49,1817478,1,2,1,1,1,0.0,0.005859,0.0,9318400,26906624,800051200,973131776,1,100,18
903cb3bb245d,48,49,1817538,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800260096,973131776,1,100,18
903cb3bb245d,48,49,1817598,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800145408,973131776,1,100,18
903cb3bb245d,48,49,1817658,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800296960,973131776,1,100,18
903cb3bb245d,48,49,1817718,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800194560,973131776,1,100,18
903cb3bb245d,48,49,1817778,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800378880,973131776,1,100,18
903cb3bb245d,48,49,1817838,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800514048,973131776,1,100,18
903cb3bb245d,48,49,1817898,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800489472,973131776,1,100,18
903cb3bb245d,48,49,1817958,2,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800296960,973131776,1,100,18
903cb3bb245d,48,49,1818019,1,3,1,1,1,0.056153,0.014649,0.003418,9318400,26906624,800411648,973131776,1,100,18
903cb3bb245d,48,49,1818079,1,2,1,1,1,0.018555,0.008789,0.0,9318400,26906624,800657408,973131776,1,100,18
903cb3bb245d,48,49,1818139,1,2,1,1,1,0.004883,0.00293,0.0,9318400,26906624,800362496,973131776,1,100,18
903cb3bb245d,48,49,1818199,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800649216,973131776,1,100,18
903cb3bb245d,48,49,1818259,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800776192,973131776,1,100,18
903cb3bb245d,48,49,1818319,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800894976,973131776,1,100,18
903cb3bb245d,48,49,1818379,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,801021952,973131776,1,100,18
903cb3bb245d,48,49,1818439,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,801038336,973131776,1,100,18
903cb3bb245d,48,49,1818559,1,3,1,1,1,0.05127,0.01416,0.00293,9318400,26906624,800530432,973131776,1,100,18
903cb3bb245d,48,49,1818619,2,4,1,1,1,0.061524,0.025391,0.00293,9318400,26906624,800608256,973131776,1,100,18
903cb3bb245d,48,49,1818679,1,3,1,1,1,0.020508,0.019532,0.0,9318400,26906624,800641024,973131776,1,100,18
903cb3bb245d,48,49,1818739,1,2,1,1,1,0.005371,0.013672,0.0,9318400,26906624,800436224,973131776,1,100,18
903cb3bb245d,48,49,1818799,1,2,1,1,1,0.0,0.007813,0.0,9318400,26906624,800415744,973131776,1,100,18
903cb3bb245d,48,49,1818860,1,2,1,1,1,0.0,0.001953,0.0,9318400,26906624,800387072,973131776,1,100,18
903cb3bb245d,48,49,1818920,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800387072,973131776,1,100,18
903cb3bb245d,48,49,1818980,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800481280,973131776,1,100,18
903cb3bb245d,48,49,1819040,2,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800673792,973131776,1,100,18
903cb3bb245d,48,50,1819100,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,801005568,973131776,1,100,18
903cb3bb245d,48,49,1819160,1,2,2,1,1,0.061524,0.015137,0.003906,9318400,26906624,801095680,973131776,1,100,18
903cb3bb245d,48,49,1819220,2,3,2,1,1,0.061524,0.025879,0.003906,9318400,26906624,800714752,973131776,1,100,18
903cb3bb245d,48,49,1819280,1,2,1,1,1,0.020508,0.02002,0.0,9318400,26906624,800739328,973131776,1,100,18
903cb3bb245d,48,49,1819340,1,2,1,1,1,0.005371,0.01416,0.0,9318400,26906624,800509952,973131776,1,100,18
903cb3bb245d,48,49,1819400,1,2,1,1,1,0.0,0.008301,0.0,9318400,26906624,800669696,973131776,1,100,18
903cb3bb245d,48,49,1819460,1,2,1,1,1,0.0,0.002441,0.0,9318400,26906624,800579584,973131776,1,100,18
903cb3bb245d,48,49,1819520,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800366592,973131776,1,100,18
903cb3bb245d,48,49,1819580,1,3,1,1,1,0.073243,0.016114,0.004883,9318400,26906624,800284672,973131776,1,100,18
903cb3bb245d,48,49,1819640,1,3,1,1,1,0.024903,0.010254,0.0,9318400,26906624,800428032,973131776,1,100,18
903cb3bb245d,48,49,1819701,1,3,1,1,1,0.081056,0.021485,0.004883,9318400,26906624,800747520,973131776,1,100,18
903cb3bb245d,48,49,1819761,1,3,1,1,1,0.027832,0.015625,0.0,9318400,26906624,800882688,973131776,1,100,18
903cb3bb245d,48,49,1819821,1,2,1,1,1,0.008301,0.009766,0.0,9318400,26906624,800653312,973131776,1,100,18
903cb3bb245d,48,49,1819881,1,3,1,1,1,0.000977,0.003906,0.0,9318400,26906624,800493568,973131776,1,100,18
903cb3bb245d,48,49,1819941,2,4,1,1,2,0.0,0.0,0.0,9318400,26906624,800526336,973131776,1,100,18
903cb3bb245d,48,49,1820001,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800342016,973131776,1,100,18
903cb3bb245d,48,49,1820061,1,1,1,1,1,0.0,0.0,0.0,9318400,26906624,800620544,973131776,1,100,18
903cb3bb245d,48,49,1820181,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800350208,973131776,1,100,18
903cb3bb245d,48,49,1820241,1,2,1,1,1,0.046876,0.013672,0.002441,9318400,26906624,800575488,973131776,1,100,18
903cb3bb245d,48,49,1820301,1,2,1,1,1,0.089357,0.024903,0.004883,9318400,26906624,800231424,973131776,1,100,18
903cb3bb245d,48,49,1820361,1,3,1,1,1,0.030762,0.019043,0.0,9318400,26906624,800374784,973131776,1,100,18
903cb3bb245d,48,49,1820421,1,2,1,1,1,0.009277,0.013184,0.0,9318400,26906624,800780288,973131776,1,100,18
903cb3bb245d,48,49,1820481,1,2,1,1,1,0.001465,0.007324,0.0,9318400,26906624,801034240,973131776,1,100,18
903cb3bb245d,48,49,1820542,1,2,1,1,1,0.0,0.001465,0.0,9318400,26906624,800264192,973131776,1,100,18
903cb3bb245d,48,49,1820602,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800636928,973131776,1,100,18
903cb3bb245d,48,49,1820662,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800653312,973131776,1,100,18
903cb3bb245d,48,49,1820722,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800813056,973131776,1,100,18
903cb3bb245d,48,49,1820782,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800575488,973131776,1,100,18
903cb3bb245d,48,49,1820842,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800342016,973131776,1,100,18
903cb3bb245d,48,49,1820902,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800686080,973131776,1,100,18
903cb3bb245d,48,49,1820962,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,801067008,973131776,1,100,18
903cb3bb245d,48,49,1821022,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800813056,973131776,1,100,18
903cb3bb245d,48,49,1821082,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800813056,973131776,1,100,18
903cb3bb245d,48,49,1821142,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800432128,973131776,1,100,18
903cb3bb245d,48,49,1821202,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800583680,973131776,1,100,18
903cb3bb245d,48,49,1821262,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,797769728,973131776,1,100,18
903cb3bb245d,48,49,1821322,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,797962240,973131776,1,100,18
903cb3bb245d,48,49,1821383,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,797724672,973131776,1,100,18
903cb3bb245d,48,49,1821443,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,798212096,973131776,1,100,18
903cb3bb245d,48,49,1821503,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,798212096,973131776,1,100,18
903cb3bb245d,48,49,1821563,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,797798400,973131776,1,100,18
903cb3bb245d,48,49,1821623,1,2,1,1,1,0.073243,0.016114,0.004883,9318400,26906624,797831168,973131776,1,100,18
903cb3bb245d,48,49,1821683,1,2,1,1,1,0.024903,0.010254,0.0,9318400,26906624,797929472,973131776,1,100,18
903cb3bb245d,48,49,1821803,1,2,1,1,1,0.000488,0.0,0.0,9318400,26906624,798085120,973131776,1,100,18
903cb3bb245d,48,49,1821863,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,798142464,973131776,1,100,18
903cb3bb245d,48,49,1821923,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,797929472,973131776,1,100,18
903cb3bb245d,48,49,1821983,1,2,1,1,2,0.0,0.0,0.0,9318400,26906624,798523392,973131776,1,100,18
903cb3bb245d,48,49,1822043,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,798654464,973131776,1,100,18
903cb3bb245d,48,49,1822103,1,2,1,1,3,0.0,0.0,0.0,9318400,26906624,798720000,973131776,1,100,18
903cb3bb245d,48,49,1822164,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799121408,973131776,1,100,18
903cb3bb245d,48,49,1822224,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,798965760,973131776,1,100,18
903cb3bb245d,48,49,1822284,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799211520,973131776,1,100,18
903cb3bb245d,48,49,1822344,1,2,1,1,1,0.039063,0.012696,0.001465,9318400,26906624,799371264,973131776,1,100,18
903cb3bb245d,48,49,1822404,1,2,1,1,1,0.012207,0.006836,0.0,9318400,26906624,799526912,973131776,1,100,18
903cb3bb245d,48,49,1822464,1,2,1,1,1,0.00293,0.000977,0.0,9318400,26906624,799465472,973131776,1,100,18
903cb3bb245d,48,49,1822524,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799277056,973131776,1,100,18
903cb3bb245d,48,49,1822584,1,3,1,1,1,0.110842,0.04004,0.011231,9318400,26906624,799412224,973131776,1,100,18
903cb3bb245d,48,49,1822644,1,2,1,1,1,0.039063,0.028809,0.005371,9318400,26906624,799440896,973131776,1,100,18
903cb3bb245d,48,49,1822704,1,2,1,1,1,0.05713,0.036622,0.005371,9318400,26906624,799764480,973131776,1,100,18
903cb3bb245d,48,49,1822764,1,2,1,1,1,0.019043,0.026856,0.0,9318400,26906624,799821824,973131776,1,100,18
903cb3bb245d,48,49,1822824,1,2,1,1,1,0.072755,0.03711,0.004395,9318400,26906624,799698944,973131776,1,100,18
903cb3bb245d,48,49,1822884,1,2,1,1,1,0.024903,0.027344,0.0,9318400,26906624,799809536,973131776,1,100,18
903cb3bb245d,48,49,1822944,1,2,1,1,1,0.05127,0.035157,0.001953,9318400,26906624,799969280,973131776,1,100,18
903cb3bb245d,48,49,1823005,1,2,1,1,1,0.016602,0.026368,0.0,9318400,26906624,800051200,973131776,1,100,18
903cb3bb245d,48,49,1823065,1,3,1,1,1,0.004395,0.020508,0.0,9318400,26906624,800178176,973131776,1,100,18
903cb3bb245d,48,49,1823125,1,2,1,1,1,0.0,0.014649,0.0,9318400,26906624,800432128,973131776,1,100,18
903cb3bb245d,48,49,1823185,1,1,1,1,1,0.056153,0.025879,0.003418,9318400,26906624,800862208,973131776,1,100,18
903cb3bb245d,48,49,1823245,1,2,1,1,1,0.018555,0.02002,0.0,9318400,26906624,800567296,973131776,1,100,18
903cb3bb245d,48,49,1823305,1,2,1,1,1,0.005371,0.014649,0.0,9318400,26906624,800178176,973131776,1,100,18
903cb3bb245d,48,49,1823365,1,2,1,1,1,0.032715,0.024903,0.0,9318400,26906624,799830016,973131776,1,100,18
903cb3bb245d,48,49,1823485,1,2,1,1,1,0.038575,0.047364,0.005371,9318400,26906624,799813632,973131776,1,100,18
903cb3bb245d,48,49,1823545,1,2,1,1,1,0.012207,0.035645,0.0,9318400,26906624,799899648,973131776,1,100,18
903cb3bb245d,48,49,1823605,1,1,1,1,1,0.00293,0.026368,0.0,9318400,26906624,799916032,973131776,1,100,18
903cb3bb245d,48,49,1823665,1,1,1,1,1,0.0,0.020508,0.0,9318400,26906624,799924224,973131776,1,100,18
903cb3bb245d,48,49,1823725,1,2,1,1,1,0.0,0.014649,0.0,9318400,26906624,799453184,973131776,1,100,18
903cb3bb245d,48,49,1823785,1,2,1,1,1,0.0,0.008789,0.0,9318400,26906624,799670272,973131776,1,100,18
903cb3bb245d,48,49,1823846,1,1,1,1,1,0.0,0.00293,0.0,9318400,26906624,799924224,973131776,1,100,18
903cb3bb245d,48,49,1823906,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800108544,973131776,1,100,18
903cb3bb245d,48,49,1823966,1,1,1,2,1,0.0,0.0,0.0,9318400,26906624,799629312,973131776,1,100,18
903cb3bb245d,48,49,1824026,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799526912,973131776,1,100,18
903cb3bb245d,48,49,1824086,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799965184,973131776,1,100,18
903cb3bb245d,48,49,1824146,1,2,1,1,1,0.035645,0.012207,0.000977,9318400,26906624,799678464,973131776,1,100,18
903cb3bb245d,48,48,1824206,1,2,1,1,1,0.010742,0.006348,0.0,9318400,26906624,799932416,973131776,1,100,18
903cb3bb245d,48,49,1824266,1,3,1,1,1,0.002441,0.000488,0.0,9318400,26906624,799846400,973131776,1,100,18
903cb3bb245d,48,49,1824326,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,799838208,973131776,1,100,18
903cb3bb245d,48,49,1824386,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,799789056,973131776,1,100,18
903cb3bb245d,48,49,1824446,2,3,1,1,2,0.073243,0.016114,0.004883,9318400,26906624,799711232,973131776,1,100,18
903cb3bb245d,48,49,1824506,1,4,1,1,1,0.056153,0.025391,0.004883,9318400,26906624,799670272,973131776,1,100,18
903cb3bb245d,48,48,1824566,1,3,1,1,1,0.018555,0.019532,0.0,9318400,26906624,799830016,973131776,1,100,18
903cb3bb245d,48,49,1824626,1,1,1,1,1,0.004883,0.013672,0.0,9318400,26906624,799838208,973131776,1,100,18
903cb3bb245d,48,49,1824687,1,1,1,1,1,0.067384,0.024903,0.004395,9318400,26906624,799813632,973131776,1,100,18
903cb3bb245d,48,49,1824747,1,2,1,1,1,0.061036,0.031739,0.004395,9318400,26906624,799678464,973131776,1,100,18
903cb3bb245d,48,49,1824807,1,2,1,1,1,0.020508,0.024414,0.0,9318400,26906624,799780864,973131776,1,100,18
903cb3bb245d,48,48,1824867,1,2,1,1,1,0.005371,0.018555,0.0,9318400,26906624,799838208,973131776,1,100,18
903cb3bb245d,48,49,1824927,1,2,1,1,1,0.0,0.012696,0.0,9318400,26906624,799887360,973131776,1,100,18
903cb3bb245d,48,49,1824987,1,3,1,1,1,0.0,0.006836,0.0,9318400,26906624,799703040,973131776,1,100,18
903cb3bb245d,48,49,1825107,1,1,1,1,1,0.0,0.0,0.0,9318400,26906624,799965184,973131776,1,100,18
903cb3bb245d,47,48,1825167,1,2,1,1,1,0.073243,0.016114,0.004883,9318400,26906624,799997952,973131776,1,100,18
903cb3bb245d,48,49,1825227,1,2,1,1,1,0.024903,0.010254,0.0,9318400,26906624,799981568,973131776,1,100,18
903cb3bb245d,48,49,1825287,1,2,1,1,1,0.006836,0.004395,0.0,9318400,26906624,799744000,973131776,1,100,18
903cb3bb245d,48,49,1825347,1,2,1,1,1,0.000488,0.0,0.0,9318400,26906624,799870976,973131776,1,100,18
903cb3bb245d,48,49,1825407,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800063488,973131776,1,100,18
903cb3bb245d,48,49,1825467,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800133120,973131776,1,100,18
903cb3bb245d,48,49,1825528,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799924224,973131776,1,100,18
903cb3bb245d,48,49,1825588,1,1,1,1,1,0.0,0.0,0.0,9318400,26906624,799981568,973131776,1,100,18
903cb3bb245d,48,49,1825648,1,1,1,1,1,0.0,0.0,0.0,9318400,26906624,800133120,973131776,1,100,18
903cb3bb245d,48,49,1825708,1,2,1,1,1,0.160159,0.033204,0.010742,9318400,26906624,799997952,973131776,1,100,18
903cb3bb245d,48,49,1825768,1,2,1,1,1,0.056153,0.025391,0.004883,9318400,26906624,800124928,973131776,1,100,18
903cb3bb245d,48,48,1825828,1,2,1,1,1,0.018555,0.019532,0.0,9318400,26906624,799997952,973131776,1,100,18
903cb3bb245d,48,49,1825888,1,2,1,1,1,0.004883,0.013672,0.0,9318400,26906624,800133120,973131776,1,100,18
903cb3bb245d,48,48,1825948,1,3,1,1,1,0.0,0.007813,0.0,9318400,26906624,799870976,973131776,1,100,18
903cb3bb245d,48,49,1826008,1,2,1,1,1,0.0,0.001953,0.0,9318400,26906624,800124928,973131776,1,100,18
903cb3bb245d,48,49,1826068,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800108544,973131776,1,100,18
903cb3bb245d,48,49,1826128,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799846400,973131776,1,100,18
903cb3bb245d,48,49,1826188,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799703040,973131776,1,100,18
903cb3bb245d,48,49,1826248,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799776768,973131776,1,100,18
903cb3bb245d,48,49,1826308,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799813632,973131776,1,100,18
903cb3bb245d,48,49,1826369,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799944704,973131776,1,100,18
903cb3bb245d,48,49,1826429,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799506432,973131776,1,100,18
903cb3bb245d,48,48,1826489,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800088064,973131776,1,100,18
903cb3bb245d,48,48,1826549,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799793152,973131776,1,100,18
903cb3bb245d,48,49,1826609,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800022528,973131776,1,100,18
903cb3bb245d,48,49,1826669,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,799887360,973131776,1,100,18
903cb3bb245d,47,48,1826789,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800018432,973131776,1,100,18
903cb3bb245d,48,49,1826849,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,799825920,973131776,1,100,18
903cb3bb245d,48,49,1826909,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,800239616,973131776,1,100,18
903cb3bb245d,48,49,1826969,1,3,1,1,1,0.042969,0.013184,0.001953,9318400,26906624,799952896,973131776,1,100,18
903cb3bb245d,48,49,1827029,2,4,1,1,1,0.062501,0.024414,0.002441,9318400,26906624,800096256,973131776,1,100,18
903cb3bb245d,48,49,1827089,1,3,1,1,1,0.020996,0.018555,0.0,9318400,26906624,800096256,973131776,1,100,18
903cb3bb245d,48,49,1827149,1,1,1,1,1,0.005371,0.012696,0.0,9318400,26906624,799936512,973131776,1,100,18
903cb3bb245d,48,48,1827210,1,1,1,1,1,0.045411,0.023926,0.001953,9318400,26906624,799817728,973131776,1,100,18
903cb3bb245d,48,49,1827270,1,2,1,1,1,0.015137,0.018067,0.0,9318400,26906624,799993856,973131776,1,100,18
903cb3bb245d,48,49,1827330,1,2,1,1,1,0.003906,0.012207,0.0,9318400,26906624,800104448,973131776,1,100,18
903cb3bb245d,48,49,1827390,1,2,1,1,1,0.0,0.006348,0.0,9318400,26906624,800661504,973131776,1,100,18
903cb3bb245d,48,49,1827450,1,2,1,1,1,0.0,0.000488,0.0,9318400,26906624,799977472,973131776,1,100,18
903cb3bb245d,48,48,1827510,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800231424,973131776,1,100,18
903cb3bb245d,48,49,1827570,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800120832,973131776,1,100,18
903cb3bb245d,48,49,1827630,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799858688,973131776,1,100,18
903cb3bb245d,48,49,1827690,1,3,1,1,1,0.0,0.0,0.0,9318400,26906624,799580160,973131776,1,100,18
903cb3bb245d,48,49,1827750,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799514624,973131776,1,100,18
903cb3bb245d,48,49,1827810,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799842304,973131776,1,100,18
903cb3bb245d,48,49,1827870,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,799842304,973131776,1,100,18
903cb3bb245d,48,49,1827930,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800280576,973131776,1,100,18
903cb3bb245d,48,49,1827990,1,2,1,1,1,0.0,0.0,0.0,9318400,26906624,800186368,973131776,1,100,18
903cb3bb245d,48,49,1828051,1,3,1,1,1,0.042969,0.013184,0.001953,9318400,26906624,799453184,973131776,1,100,18
903cb3bb245d,48,49,1828111,1,3,1,1,1,0.062501,0.024414,0.002441,9318400,26906624,797229056,973131776,1,100,19
903cb3bb245d,48,49,1828171,1,3,1,1,1,0.020996,0.018555,0.0,9318400,26906624,796909568,973131776,1,100,19
903cb3bb245d,48,49,1828231,1,2,1,1,1,0.079591,0.029297,0.004883,9318400,26906624,797229056,973131776,1,100,19
903cb3bb245d,48,49,1828291,1,3,1,1,1,0.134768,0.0542,0.010742,9318400,26906624,797372416,973131776,1,100,19
903cb3bb245d,48,49,1828411,1,2,1,1,1,0.015137,0.030762,0.0,9318400,26906624,797483008,973131776,1,100,19
903cb3bb245d,48,49,1828471,1,1,1,1,1,0.003906,0.023926,0.0,9318400,26906624,797396992,973131776,1,100,19
903cb3bb245d,48,49,1828531,1,2,1,1,1,0.0,0.018067,0.0,9318400,26906624,797532160,973131776,1,100,19
903cb3bb245d,48,49,1828591,1,2,1,1,1,0.0,0.012207,0.0,9318400,26906624,797364224,973131776,1,100,19
903cb3bb245d,48,49,1828651,1,2,1,1,1,0.0,0.006348,0.0,9318400,26906624,797138944,973131776,1,100,19
903cb3bb245d,48,49,1828711,1,2,1,1,1,0.046876,0.017578,0.002441,9318400,26906624,796987392,973131776,1,100,19
903cb3bb245d,48,49,1828771,1,2,1,1,1,0.095705,0.028809,0.005371,9318400,26906624,797556736,973131776,1,100,19
903cb3bb245d,48,49,1828831,1,2,1,1,1,0.032715,0.02295,0.0,9318400,26906624,797532160,973131776,1,100,19
903cb3bb245d,48,49,1828892,1,3,1,1,1,0.009766,0.01709,0.0,9318400,26906624,797405184,973131776,1,100,19
903cb3bb245d,48,49,1828952,1,3,1,1,1,0.001953,0.011231,0.0,9318400,26906624,797691904,973131776,1,100,19
903cb3bb245d,48,49,1829012,1,2,1,1,1,0.0,0.005371,0.0,9318400,26906624,797597696,973131776,1,100,19
903cb3bb245d,48,49,1829072,1,1,1,1,1,0.0,0.0,0.0,9318400,26906624,798216192,973131776,1,100,18
