903cb3bb245d,47,48,2177033,1,2,1,1,1,0.009766,0.005859,0,9318400,26984448,793673728,973131776,1,100,19
903cb3bb245d,47,48,2177093,1,2,1,1,1,0.001953,0,0,9318400,26984448,793419776,973131776,1,100,19
903cb3bb245d,47,48,2177754,1,2,1,1,1,0,0,0,9318400,26984448,793411584,973131776,1,100,19
903cb3bb245d,47,48,2177814,1,2,1,1,1,0,0,0,9318400,26984448,793665536,973131776,1,100,19
903cb3bb245d,47,48,2179676,1,1,1,1,1,0.061524,0.036622,0.003906,9318400,26984448,793796608,973131776,1,100,19
903cb3bb245d,47,48,2179736,1,1,1,1,1,0.020508,0.026856,0,9318400,26984448,793243648,973131776,1,100,19
903cb3bb245d,47,48,2179796,1,2,1,1,1,0.005859,0.021485,0,9318400,26984448,793784320,973131776,1,100,19
903cb3bb245d,47,48,2179857,1,2,1,1,1,0,0.015625,0,9318400,26984448,793616384,973131776,1,100,19
903cb3bb245d,47,48,2179917,1,1,1,1,1,0.029786,0.025391,0,9318400,26984448,793419776,973131776,1,100,19
903cb3bb245d,47,48,2180037,1,2,1,1,1,0.055177,0.037598,0.001465,9318400,26984448,793403392,973131776,1,100,19
903cb3bb245d,48,49,2183641,1,2,1,1,1,0.018555,0.008789,0,9318400,26984448,793919488,973131776,1,100,19
903cb3bb245d,48,49,2183701,1,2,1,1,1,0.004883,0.00293,0,9318400,26984448,793513984,973131776,1,100,19
903cb3bb245d,48,49,2184302,1,2,1,1,1,0.094728,0.026368,0.004883,9318400,26984448,793268224,973131776,1,100,19
903cb3bb245d,48,49,2184302,1,2,1,1,1,0.094728,0.026368,0.004883,9318400,26984448,793268224,973131776,1,100,19
903cb3bb245d,48,49,2184302,1,2,1,1,1,0.094728,0.026368,0.004883,9318400,26984448,793268224,973131776,1,100,19
903cb3bb245d,48,49,2184362,1,2,1,1,1,0.032715,0.020508,0,9318400,26984448,793292800,973131776,1,100,19
903cb3bb245d,48,49,2184422,1,2,1,1,1,0.067384,0.029786,0.003418,9318400,26984448,793800704,973131776,1,100,19
903cb3bb245d,48,49,2184422,1,2,1,1,1,0.067384,0.029786,0.003418,9318400,26984448,793800704,973131776,1,100,19
903cb3bb245d,48,49,2184482,1,2,1,1,1,0.022461,0.023438,0,9318400,26984448,793337856,973131776,1,100,19
903cb3bb245d,48,49,2184542,1,2,1,1,1,0.005859,0.017578,0,9318400,26984448,793464832,973131776,1,100,19
903cb3bb245d,48,49,2185383,1,2,1,1,1,0,0,0,9318400,26984448,793800704,973131776,1,100,19
903cb3bb245d,48,49,2185443,1,2,1,1,1,0,0,0,9318400,26984448,793759744,973131776,1,100,19
903cb3bb245d,48,49,2185504,1,2,1,1,1,0,0,0,9318400,26984448,793632768,973131776,1,100,19
903cb3bb245d,48,49,2185564,1,2,1,1,1,0,0,0,9318400,26984448,793649152,973131776,1,100,19
903cb3bb245d,48,49,2185564,1,2,1,1,1,0,0,0,9318400,26984448,793649152,973131776,1,100,19
903cb3bb245d,48,49,2186345,1,2,1,1,1,0.001465,0,0,9318400,26984448,793665536,973131776,1,100,19
903cb3bb245d,48,49,2186405,1,1,1,1,1,0,0,0,9318400,26984448,793718784,973131776,1,100,19
903cb3bb245d,48,49,2186405,1,1,1,1,1,0,0,0,9318400,26984448,793718784,973131776,1,100,19
903cb3bb245d,48,49,2187606,1,2,1,1,1,0.004395,0.018067,0,9318400,26984448,793538560,973131776,1,100,19
903cb3bb245d,48,49,2187666,1,3,1,1,1,0.061524,0.028321,0.003906,9318400,26984448,793792512,973131776,1,100,19
903cb3bb245d,48,49,2187666,1,3,1,1,1,0.061524,0.028321,0.003906,9318400,26984448,793792512,973131776,1,100,19
903cb3bb245d,48,49,2187786,2,4,1,1,1,0.079103,0.033204,0.004883,9318400,26984448,793792512,973131776,1,100,19
903cb3bb245d,48,49,2187846,1,2,2,1,1,0.027344,0.025391,0,9318400,26984448,793530368,973131776,1,100,19
903cb3bb245d,48,49,2189348,1,1,1,1,1,0,0,0,9318400,26984448,793624576,973131776,1,100,19
903cb3bb245d,48,49,2189408,1,2,1,1,1,0,0,0,9318400,26984448,793608192,973131776,1,100,19
903cb3bb245d,48,49,2189468,1,2,1,1,1,0.046876,0.013672,0.002441,9318400,26984448,793522176,973131776,1,100,19
903cb3bb245d,48,49,2190490,1,3,1,1,1,0.032715,0.011719,0.000488,9318400,26984448,793665536,973131776,1,100,19
903cb3bb245d,48,49,2190610,1,3,1,1,1,0.001953,0,0,9318400,26984448,793505792,973131776,1,100,19
903cb3bb245d,48,49,2190610,1,3,1,1,1,0.001953,0,0,9318400,26984448,793505792,973131776,1,100,19
903cb3bb245d,48,49,2190730,1,3,1,1,1,0.05127,0.02295,0.001465,9318400,26984448,793554944,973131776,1,100,19
903cb3bb245d,48,49,2190730,1,3,1,1,1,0.05127,0.02295,0.001465,9318400,26984448,793554944,973131776,1,100,19
903cb3bb245d,48,48,88749,1,2,1,1,1,0,0,0,9072640,26406912,804573184,973131776,1,100,18
903cb3bb245d,48,49,88809,1,1,1,0,1,0.134768,0.03125,0.009766,9072640,26406912,804581376,973131776,1,100,18
903cb3bb245d,48,49,89470,1,2,1,1,1,0.01416,0.020996,0,9072640,26406912,804564992,973131776,1,100,18
903cb3bb245d,48,49,89470,1,2,1,1,1,0.01416,0.020996,0,9072640,26406912,804564992,973131776,1,100,18
903cb3bb245d,48,49,89530,1,3,1,1,1,0.003418,0.015137,0,9072640,26406912,804372480,973131776,1,100,18
903cb3bb245d,48,48,89590,1,2,1,1,1,0,0.009277,0,9072640,26406912,804716544,973131776,1,100,18
903cb3bb245d,48,49,89650,1,2,1,1,1,0,0.003418,0,9072640,26406912,804691968,973131776,1,100,18
903cb3bb245d,48,49,89710,1,3,1,1,1,0,0,0,9072640,26406912,804421632,973131776,1,100,18
903cb3bb245d,48,49,89830,1,2,1,1,1,0,0,0,9072640,26406912,804515840,973131776,1,100,18
903cb3bb245d,48,48,89890,1,3,1,1,1,0,0,0,9072640,26406912,804954112,973131776,1,100,18
903cb3bb245d,48,49,103464,1,2,1,1,1,0,0,0,9072640,26406912,804691968,973131776,1,100,18
903cb3bb245d,48,48,107007,1,2,1,1,1,0,0,0,9072640,26406912,804450304,973131776,1,100,18
903cb3bb245d,48,48,107007,1,2,1,1,1,0,0,0,9072640,26406912,804450304,973131776,1,100,18
903cb3bb245d,48,48,107068,1,3,1,1,1,0,0,0,9072640,26406912,804646912,973131776,1,100,18
903cb3bb245d,48,49,107128,1,2,1,1,1,0,0,0,9072640,26406912,804646912,973131776,1,100,18
903cb3bb245d,48,48,107188,1,2,1,1,1,0.032715,0.011719,0.000488,9072640,26406912,804470784,973131776,1,100,18
903cb3bb245d,47,48,107248,1,3,1,1,1,0.009766,0.005859,0,9072640,26406912,804708352,973131776,1,100,18
903cb3bb245d,48,49,107368,2,4,2,2,2,0,0,0,9072640,26419200,800997376,973131776,1,100,18
903cb3bb245d,48,49,107428,2,2,2,1,2,0.029786,0.011231,0,9072640,26419200,791072768,973131776,1,100,19
903cb3bb245d,48,48,107488,1,1,1,1,1,0.008789,0.005371,0,9072640,26415104,792145920,973131776,1,100,19
903cb3bb245d,48,49,107548,1,2,1,1,1,0.001465,0,0,9072640,26415104,793305088,973131776,1,100,19
903cb3bb245d,48,49,107608,1,2,1,1,1,0,0,0,9072640,26415104,793821184,973131776,1,100,19
903cb3bb245d,48,48,107668,1,2,1,1,1,0.039063,0.012696,0.001465,9072640,26415104,793935872,973131776,1,100,19
903cb3bb245d,48,48,107728,1,2,1,1,1,0.012207,0.006836,0,9072640,26415104,793636864,973131776,1,100,19
903cb3bb245d,48,48,107788,1,2,1,1,1,0.055665,0.018067,0.00293,9072640,26415104,793833472,973131776,1,100,19
903cb3bb245d,48,49,107848,1,2,1,1,1,0.018555,0.012207,0,9072640,26415104,793763840,973131776,1,100,19
903cb3bb245d,48,48,107908,1,2,1,1,1,0.004883,0.006348,0,9072640,26415104,793612288,973131776,1,100,19
903cb3bb245d,48,48,107968,1,2,1,1,1,0,0.000488,0,9072640,26415104,794423296,973131776,1,100,19
903cb3bb245d,48,49,108028,1,1,2,1,1,0,0,0,9072640,26415104,794169344,973131776,1,100,19
903cb3bb245d,48,48,108088,1,1,1,1,1,0.073243,0.016114,0.004883,9072640,26415104,794034176,973131776,1,100,19
903cb3bb245d,47,48,108149,1,1,1,1,1,0.024903,0.010254,0,9072640,26415104,794144768,973131776,1,100,19
903cb3bb245d,48,48,108209,1,1,1,1,1,0.006836,0.004395,0,9072640,26415104,793874432,973131776,1,100,19
903cb3bb245d,48,48,108269,1,2,1,1,1,0.050294,0.015625,0.002441,9072640,26415104,794607616,973131776,1,100,19
903cb3bb245d,48,49,108329,1,2,1,1,1,0.016602,0.009766,0,9072640,26415104,794177536,973131776,1,100,19
903cb3bb245d,48,49,108389,1,2,1,1,1,0.004395,0.003906,0,9072640,26415104,794226688,973131776,1,100,19
903cb3bb245d,48,49,108449,1,1,1,1,1,0,0,0,9072640,26415104,793620480,973131776,1,100,19
903cb3bb245d,48,49,108509,1,2,1,1,1,0,0,0,9072640,26415104,794304512,973131776,1,100,19
903cb3bb245d,48,49,108569,1,2,1,1,1,0,0,0,9072640,26415104,793907200,973131776,1,100,19
903cb3bb245d,47,48,108629,1,2,2,1,1,0.042969,0.013184,0.001953,9072640,26415104,794034176,973131776,1,100,19
903cb3bb245d,48,48,108689,1,2,1,1,1,0.013672,0.007324,0,9072640,26415104,793923584,973131776,1,100,19
903cb3bb245d,48,49,108749,1,1,1,1,1,0.003418,0.001465,0,9072640,26415104,793669632,973131776,1,100,19
903cb3bb245d,48,48,108809,1,1,1,1,1,0.061524,0.015137,0.003906,9072640,26415104,794058752,973131776,1,100,19
903cb3bb245d,48,48,108869,1,2,1,1,1,0.020508,0.009277,0,9072640,26415104,794583040,973131776,1,100,19
903cb3bb245d,48,48,108989,1,2,1,1,1,0,0,0,9072640,26415104,794550272,973131776,1,100,19
903cb3bb245d,48,48,109049,1,2,1,1,1,0.05127,0.01416,0.00293,9072640,26415104,794042368,973131776,1,100,19
903cb3bb245d,48,48,109109,1,2,1,1,1,0.016602,0.008301,0,9072640,26415104,793890816,973131776,1,100,19
903cb3bb245d,48,49,109170,1,2,1,1,1,0.004395,0.002441,0,9072640,26415104,793948160,973131776,1,100,19
903cb3bb245d,48,49,109230,1,3,1,1,1,0,0,0,9072640,26415104,793915392,973131776,1,100,19
903cb3bb245d,48,48,109290,1,2,1,1,1,0,0,0,9072640,26415104,793882624,973131776,1,100,19
903cb3bb245d,48,49,109350,1,2,1,1,1,0,0,0,9072640,26415104,794058752,973131776,1,100,19
903cb3bb245d,48,48,109410,1,2,1,1,1,0,0,0,9072640,26415104,793706496,973131776,1,100,19
903cb3bb245d,47,48,109470,1,2,1,1,1,0,0,0,9072640,26415104,793923584,973131776,1,100,19
903cb3bb245d,48,48,109530,1,2,1,1,1,0,0,0,9072640,26415104,793788416,973131776,1,100,19
903cb3bb245d,48,49,109590,1,2,1,1,1,0,0,0,9072640,26415104,794226688,973131776,1,100,19
903cb3bb245d,47,48,109650,1,2,1,1,1,0,0,0,9072640,26415104,793993216,973131776,1,100,19
903cb3bb245d,48,48,109710,1,2,1,1,1,0,0,0,9072640,26415104,793899008,973131776,1,100,19
903cb3bb245d,48,49,109770,1,2,1,1,1,0,0,0,9072640,26415104,794017792,973131776,1,100,19
903cb3bb245d,48,49,109830,1,3,1,1,1,0.042969,0.013184,0.001953,9072640,26415104,794210304,973131776,1,100,19
903cb3bb245d,48,48,109890,1,2,1,1,1,0.013672,0.007324,0,9072640,26415104,793923584,973131776,1,100,19
903cb3bb245d,48,48,109950,1,1,1,1,1,0.003418,0.001465,0,9072640,26415104,794042368,973131776,1,100,19
903cb3bb245d,48,49,110010,1,2,1,1,1,0,0,0,9072640,26415104,794025984,973131776,1,100,19
903cb3bb245d,48,49,110070,1,2,1,1,1,0,0,0,9072640,26415104,793858048,973131776,1,100,19
903cb3bb245d,48,48,110130,1,2,1,1,1,0.066896,0.015625,0.004395,9072640,26415104,794091520,973131776,1,100,19
903cb3bb245d,48,48,110191,1,2,1,1,1,0.073243,0.026856,0.004883,9072640,26415104,794091520,973131776,1,100,19
903cb3bb245d,48,48,110251,1,2,1,1,1,0.024903,0.020996,0,9072640,26415104,793890816,973131776,1,100,19
903cb3bb245d,48,48,110311,1,2,1,1,1,0.006836,0.015137,0,9072640,26415104,793874432,973131776,1,100,19
903cb3bb245d,48,48,110371,1,2,1,1,1,0.050294,0.026368,0.002441,9072640,26415104,794050560,973131776,1,100,19
903cb3bb245d,48,48,110431,1,3,1,1,1,0.016602,0.020508,0,9072640,26415104,794193920,973131776,1,100,19
903cb3bb245d,48,48,110551,1,2,1,1,1,0,0.008789,0,9072640,26415104,793874432,973131776,1,100,19
903cb3bb245d,47,48,110611,1,2,1,1,1,0.05127,0.02002,0.00293,9072640,26415104,793788416,973131776,1,100,19
903cb3bb245d,48,49,110671,1,2,1,1,1,0.016602,0.01416,0,9072640,26415104,793907200,973131776,1,100,19
903cb3bb245d,47,48,110731,1,2,1,1,1,0.004395,0.008301,0,9072640,26415104,793612288,973131776,1,100,19
903cb3bb245d,48,49,110791,1,4,1,1,1,0,0.002441,0,9072640,26415104,794423296,973131776,1,100,19
903cb3bb245d,47,48,110851,1,4,1,1,1,0,0,0,9072640,26415104,794009600,973131776,1,100,19
903cb3bb245d,48,48,110911,1,1,1,1,1,0,0,0,9072640,26415104,793763840,973131776,1,100,19
903cb3bb245d,48,48,110971,1,1,1,1,1,0,0,0,9072640,26415104,793841664,973131776,1,100,19
903cb3bb245d,47,48,111031,1,1,1,1,1,0,0,0,9072640,26415104,794169344,973131776,1,100,19
903cb3bb245d,47,48,111091,1,1,1,1,1,0,0,0,9072640,26415104,793923584,973131776,1,100,19
903cb3bb245d,47,48,111151,1,2,1,1,1,0,0,0,9072640,26415104,793890816,973131776,1,100,19
903cb3bb245d,48,48,111211,1,2,1,1,1,0.035645,0.012207,0.000977,9072640,26415104,794161152,973131776,1,100,19
903cb3bb245d,47,48,111272,1,2,1,1,1,0.010742,0.006348,0,9072640,26415104,794001408,973131776,1,100,19
903cb3bb245d,48,48,111332,1,2,1,1,1,0.002441,0.000488,0,9072640,26415104,794091520,973131776,1,100,19
903cb3bb245d,48,48,111392,1,2,1,1,1,0.066896,0.015625,0.004395,9072640,26415104,793956352,973131776,1,100,19
903cb3bb245d,48,48,111452,1,2,1,1,1,0.022461,0.009766,0,9072640,26415104,794304512,973131776,1,100,19
903cb3bb245d,48,48,111512,1,2,1,1,1,0.005859,0.003906,0,9072640,26415104,794423296,973131776,1,100,19
903cb3bb245d,48,48,111572,1,2,1,1,1,0.049805,0.015137,0.002441,9072640,26415104,793866240,973131776,1,100,19
903cb3bb245d,47,48,111632,1,2,1,1,1,0.016602,0.009277,0,9072640,26415104,793907200,973131776,1,100,19
903cb3bb245d,47,48,111692,1,3,1,1,1,0.004395,0.003418,0,9072640,26415104,793915392,973131776,1,100,19
903cb3bb245d,48,48,111752,1,2,1,1,1,0,0,0,9072640,26415104,793788416,973131776,1,100,19
903cb3bb245d,47,48,111812,1,1,1,1,1,0,0,0,9072640,26415104,793964544,973131776,1,100,19
903cb3bb245d,47,48,111872,1,1,2,1,1,0,0,0,9072640,26415104,794050560,973131776,1,100,19
903cb3bb245d,48,49,111932,1,2,1,1,1,0,0,0,9072640,26415104,794169344,973131776,1,100,19
903cb3bb245d,48,48,111992,1,2,1,1,1,0.066896,0.015625,0.004395,9072640,26415104,794042368,973131776,1,100,19
903cb3bb245d,48,48,112052,1,2,1,1,1,0.022461,0.009766,0,9072640,26415104,794189824,973131776,1,100,19
903cb3bb245d,48,49,112172,1,2,1,1,1,0.279301,0.064454,0.020996,9072640,26415104,793948160,973131776,1,100,19
903cb3bb245d,47,48,112232,1,2,1,1,1,0.491218,0.160647,0.056153,9072640,26415104,793874432,973131776,1,100,19
903cb3bb245d,48,48,112293,1,2,1,1,1,0.283207,0.172366,0.067872,9072640,26415104,793899008,973131776,1,100,19
903cb3bb245d,48,49,112353,1,2,1,1,1,0.102052,0.138674,0.062013,9072640,26415104,793772032,973131776,1,100,19
903cb3bb245d,48,48,112413,1,2,1,1,1,0.035645,0.110842,0.056153,9072640,26415104,794304512,973131776,1,100,19
903cb3bb245d,48,49,112473,1,1,1,1,1,0.010742,0.087404,0.050294,9072640,26415104,794169344,973131776,1,100,19
903cb3bb245d,48,49,112533,1,2,1,1,1,0.002441,0.069825,0.044434,9072640,26415104,793993216,973131776,1,100,19
903cb3bb245d,48,49,112593,1,2,1,1,1,0,0.0542,0.038575,9072640,26415104,794218496,973131776,1,100,19
903cb3bb245d,48,49,112653,1,2,1,1,1,0,0.042481,0.032715,9072640,26415104,793915392,973131776,1,100,19
903cb3bb245d,48,49,112713,1,2,1,1,1,0,0.030762,0.026856,9072640,26415104,793960448,973131776,1,100,19
903cb3bb245d,48,49,112773,1,2,1,1,1,0,0.023926,0.020996,9072640,26415104,794050560,973131776,1,100,19
903cb3bb245d,48,49,112833,1,3,1,1,1,0,0.018067,0.015137,9072640,26415104,793796608,973131776,1,100,19
903cb3bb245d,48,49,112893,1,2,1,1,1,0,0.012207,0.009277,9072640,26415104,794152960,973131776,1,100,19
903cb3bb245d,48,49,112953,1,1,1,1,1,0,0.006348,0.003418,9072640,26415104,794042368,973131776,1,100,19
903cb3bb245d,48,49,113013,1,1,1,1,1,0,0.000488,0,9072640,26415104,794169344,973131776,1,100,19
903cb3bb245d,48,49,113073,1,2,1,1,1,0,0,0,9072640,26415104,793915392,973131776,1,100,19
903cb3bb245d,48,49,113133,1,2,1,1,1,0.05127,0.01416,0.00293,9072640,26415104,794288128,973131776,1,100,19
903cb3bb245d,48,49,113193,1,2,1,1,1,0.016602,0.008301,0,9072640,26415104,793866240,973131776,1,100,19
903cb3bb245d,48,49,113253,1,2,1,1,1,0.004395,0.002441,0,9072640,26415104,793948160,973131776,1,100,19
903cb3bb245d,48,49,113314,1,2,1,1,1,0,0,0,9072640,26415104,793796608,973131776,1,100,19
903cb3bb245d,48,49,113374,1,3,1,1,1,0,0,0,9072640,26415104,794050560,973131776,1,100,19
903cb3bb245d,48,49,113434,1,2,1,1,1,0,0,0,9072640,26415104,794255360,973131776,1,100,19
903cb3bb245d,48,49,113494,1,2,1,1,1,0,0,0,9072640,26415104,794169344,973131776,1,100,19
903cb3bb245d,48,49,113554,1,2,1,1,1,0.080079,0.016602,0.005371,9072640,26415104,794144768,973131776,1,100,19
903cb3bb245d,48,49,113614,1,3,1,1,1,0.027344,0.010742,0,9072640,26415104,793763840,973131776,1,100,19
903cb3bb245d,48,49,113674,1,3,1,1,1,0.007813,0.004883,0,9072640,26415104,794423296,973131776,1,100,19
903cb3bb245d,48,49,113794,1,2,1,1,1,0,0,0,9072640,26415104,794345472,973131776,1,100,19
903cb3bb245d,48,49,113854,1,2,1,1,1,0,0,0,9072640,26415104,794017792,973131776,1,100,19
903cb3bb245d,48,49,113914,1,3,1,1,1,0,0,0,9072640,26415104,794533888,973131776,1,100,19
903cb3bb245d,48,49,113974,1,2,1,1,1,0,0,0,9072640,26415104,794542080,973131776,1,100,19
903cb3bb245d,48,49,114034,1,1,1,1,1,0.179202,0.068849,0.022461,9072640,26415104,794296320,973131776,1,100,19
903cb3bb245d,48,49,114094,1,1,1,1,1,0.064454,0.053712,0.016602,9072640,26415104,794296320,973131776,1,100,19
903cb3bb245d,48,49,114154,1,2,1,1,1,0.021973,0.041993,0.010742,9072640,26415104,793993216,973131776,1,100,19
903cb3bb245d,48,49,114214,1,2,1,1,1,0.005859,0.030274,0.004883,9072640,26415104,794398720,973131776,1,100,19
903cb3bb245d,48,49,114274,1,2,1,1,1,0,0.023926,0,9072640,26415104,794271744,973131776,1,100,19
903cb3bb245d,48,49,114274,1,2,1,1,1,0,0.023926,0,9072640,26415104,794271744,973131776,1,100,19
903cb3bb245d,48,49,114335,1,2,1,1,1,0,0.018067,0,9072640,26415104,793899008,973131776,1,100,19
903cb3bb245d,48,49,114395,1,2,1,1,1,0,0.012207,0,9072640,26415104,794091520,973131776,1,100,19
903cb3bb245d,48,49,114395,1,2,1,1,1,0,0.012207,0,9072640,26415104,794091520,973131776,1,100,19
903cb3bb245d,48,49,114455,1,2,1,1,1,0,0.006348,0,9072640,26415104,793948160,973131776,1,100,19
903cb3bb245d,48,49,114515,1,2,1,1,1,0.042969,0.017578,0.001953,9072640,26415104,793890816,973131776,1,100,19
903cb3bb245d,48,49,114575,1,1,1,1,1,0.013672,0.011719,0,9072640,26415104,793468928,973131776,1,100,19
903cb3bb245d,48,49,114635,1,1,1,1,1,0.003418,0.005859,0,9072640,26415104,793264128,973131776,1,100,19
903cb3bb245d,48,49,114695,2,2,2,1,1,0.080079,0.01709,0.005371,9072640,26419200,796479488,973131776,1,100,19
903cb3bb245d,48,49,114755,2,4,2,2,1,0.027344,0.011231,0,9072640,26419200,793325568,973131776,1,100,19
903cb3bb245d,48,49,114815,1,2,1,1,1,0.007813,0.005371,0,9072640,26419200,794316800,973131776,1,100,19
903cb3bb245d,48,49,114875,1,2,1,1,1,0.081544,0.016602,0.005371,9072640,26419200,794812416,973131776,1,100,19
903cb3bb245d,48,49,114935,1,2,1,1,1,0.065919,0.026368,0.005371,9072640,26492928,794779648,973131776,1,100,19
903cb3bb245d,48,49,114995,1,2,1,1,1,0.060548,0.033204,0.005371,9072640,26492928,795402240,973131776,1,100,19
903cb3bb245d,48,49,115055,1,3,1,1,1,0.096681,0.042481,0.005859,9072640,26492928,795189248,973131776,1,100,19
903cb3bb245d,48,49,115115,2,3,2,1,1,0.033204,0.030762,0,9072640,26492928,793772032,973131776,1,100,19
903cb3bb245d,49,50,115175,12,13,12,13,11,0.300786,0.101564,0.02295,9072640,26492928,794292224,973131776,1,100,19
903cb3bb245d,49,51,115235,23,22,25,23,21,0.739757,0.266606,0.085939,9072640,26492928,794316800,973131776,1,100,19
903cb3bb245d,51,52,115296,39,40,40,39,39,1.357931,0.525887,0.187991,9072640,26492928,793935872,973131776,1,100,19
903cb3bb245d,51,52,115356,42,43,42,41,42,1.927764,0.866712,0.329107,9072640,26492928,793722880,973131776,1,100,19
903cb3bb245d,50,52,115416,43,43,42,43,43,2.070344,1.080583,0.437507,9072640,26492928,793309184,973131776,1,100,19
903cb3bb245d,51,53,115476,51,51,51,51,50,2.1514,1.268086,0.542977,9072640,26492928,793440256,973131776,1,100,19
903cb3bb245d,51,53,115536,57,57,57,57,58,3.074754,1.691432,0.736339,9072640,26492928,792543232,973131776,1,100,19
903cb3bb245d,51,53,115596,57,58,57,57,57,2.865766,1.886748,0.864759,9072640,26492928,792768512,973131776,1,100,19
903cb3bb245d,52,54,115716,69,70,69,68,68,4.167544,2.606973,1.249531,9072640,26492928,792780800,973131776,1,100,19
903cb3bb245d,52,54,115776,69,69,68,69,68,4.342351,2.939986,1.450706,9072640,26492928,792453120,973131776,1,100,19
903cb3bb245d,52,54,115836,69,70,69,68,69,3.978088,3.088914,1.597681,9072640,26492928,793231360,973131776,1,100,19
903cb3bb245d,53,54,115896,69,70,68,70,68,4.022034,3.245655,1.74612,9072640,26492928,792690688,973131776,1,100,19
903cb3bb245d,53,54,115956,69,68,69,69,68,4.087465,3.400443,1.895048,9072640,26492928,793047040,973131776,1,100,19
903cb3bb245d,50,51,116017,34,35,34,34,33,2.724163,3.226612,1.936553,9072640,26492928,796872704,973131776,1,100,19
903cb3bb245d,49,50,116077,1,2,1,1,1,0.999039,2.636759,1.812039,9072640,26492928,797003776,973131776,1,100,19
903cb3bb245d,49,50,116137,1,3,1,1,1,0.364752,2.153841,1.696315,9072640,26492928,798941184,973131776,1,100,18
903cb3bb245d,49,50,116197,1,2,1,1,1,0.131838,1.759304,1.587427,9072640,26492928,798982144,973131776,1,100,18
903cb3bb245d,49,50,116257,1,2,1,1,1,0.046387,1.436545,1.485374,9072640,26492928,798937088,973131776,1,100,18
903cb3bb245d,49,50,116317,1,2,1,1,1,0.015137,1.172381,1.38967,9072640,26492928,799137792,973131776,1,100,18
903cb3bb245d,49,50,116377,1,3,1,1,1,0.078126,0.973159,1.305196,9072640,26492928,799436800,973131776,1,100,18
903cb3bb245d,49,50,116437,1,3,1,1,1,0.071778,0.809583,1.225605,9072640,26492928,799645696,973131776,1,100,18
903cb3bb245d,49,49,116497,1,2,1,1,1,0.024903,0.65919,1.146014,9072640,26492928,800276480,973131776,1,100,18
903cb3bb245d,49,49,116557,2,2,1,1,3,0.075196,0.552743,1.076677,9072640,26492928,800247808,973131776,1,100,18
903cb3bb245d,48,49,116617,1,1,2,1,1,0.025391,0.449714,1.006363,9072640,26488832,800018432,973131776,1,100,18
903cb3bb245d,48,49,116677,1,2,1,1,1,0.007324,0.364752,0.940932,9072640,26488832,800305152,973131776,1,100,18
903cb3bb245d,48,49,116737,1,2,1,1,1,0.000488,0.295903,0.879408,9072640,26488832,800489472,973131776,1,100,18
903cb3bb245d,48,49,116797,1,2,1,1,1,0.05127,0.254887,0.826673,9072640,26488832,800538624,973131776,1,100,18
903cb3bb245d,48,49,116857,1,2,1,1,1,0.016602,0.20557,0.772961,9072640,26488832,800632832,973131776,1,100,18
